Date,Terminal,TotalCranes,ActiveCranes,MovesPerHour,DowntimePct,TotalMovesDay,Month,Year
2023-09-03,Keppel,24,23,30.2,0.027,13892,9,2023
2023-09-03,Brani,12,11,32.5,0.065,7150,9,2023
2023-09-03,Pasir Panjang T1-2,30,28,34.8,0.113,19487,9,2023
2023-09-03,Pasir Panjang T3-4,30,28,30.4,0.048,17024,9,2023
2023-09-03,Tuas,38,35,30.4,0.035,21280,9,2023
2023-09-04,Tanjong Pagar,18,17,36.0,0.052,12240,9,2023
2023-09-04,Keppel,24,23,24.2,0.021,11132,9,2023
2023-09-04,Brani,12,12,33.3,0.029,7991,9,2023
2023-09-04,Pasir Panjang T1-2,30,28,29.7,0.081,16632,9,2023
2023-09-04,Pasir Panjang T3-4,30,28,31.8,0.106,17808,9,2023
2023-09-04,Tuas,38,37,34.5,0.046,25530,9,2023
2023-09-05,Tanjong Pagar,18,17,23.8,0.118,8092,9,2023
2023-09-05,Keppel,24,21,32.0,0.116,13440,9,2023
2023-09-05,Brani,12,11,28.3,0.119,6226,9,2023
2023-09-05,Pasir Panjang T1-2,30,26,30.4,0.092,15808,9,2023
2023-09-05,Pasir Panjang T3-4,30,28,27.4,0.053,15343,9,2023
2023-09-05,Tuas,38,38,34.6,0.087,26296,9,2023
2023-09-06,Tanjong Pagar,18,17,24.0,0.09,8160,9,2023
2023-09-06,Keppel,24,21,33.0,0.027,13860,9,2023
2023-09-06,Brani,12,10,26.7,0.091,5340,9,2023
2023-09-06,Pasir Panjang T1-2,30,28,35.6,0.042,19936,9,2023
2023-09-06,Pasir Panjang T3-4,30,30,24.5,0.109,14700,9,2023
2023-09-06,Tuas,38,34,31.0,0.072,21080,9,2023
2023-09-07,Tanjong Pagar,18,15,29.2,0.113,8760,9,2023
2023-09-07,Keppel,24,22,32.3,0.091,14211,9,2023
2023-09-07,Brani,12,11,35.9,0.07,7898,9,2023
2023-09-07,Pasir Panjang T1-2,30,26,23.2,0.099,12063,9,2023
2023-09-07,Pasir Panjang T3-4,30,29,32.0,0.059,18560,9,2023
2023-09-07,Tuas,38,37,29.7,0.091,21977,9,2023
2023-09-08,Tanjong Pagar,18,17,26.9,0.106,9146,9,2023
2023-09-08,Keppel,24,20,25.3,0.055,10120,9,2023
2023-09-08,Brani,12,9,26.4,0.066,4752,9,2023
2023-09-08,Pasir Panjang T1-2,30,26,34.4,0.088,17888,9,2023
2023-09-08,Pasir Panjang T3-4,30,27,32.8,0.078,17712,9,2023
2023-09-08,Tuas,38,36,24.1,0.079,17352,9,2023
2023-09-09,Tanjong Pagar,18,17,33.3,0.039,11321,9,2023
2023-09-09,Keppel,24,23,31.2,0.039,14352,9,2023
2023-09-09,Brani,12,8,23.9,0.073,3824,9,2023
2023-09-09,Pasir Panjang T1-2,30,26,23.9,0.021,12428,9,2023
2023-09-09,Pasir Panjang T3-4,30,26,34.3,0.104,17836,9,2023
2023-09-09,Tuas,38,36,28.9,0.03,20807,9,2023
2023-09-10,Tanjong Pagar,18,17,25.0,0.033,8500,9,2023
2023-09-10,Keppel,24,22,24.8,0.075,10912,9,2023
2023-09-10,Brani,12,11,28.5,0.071,6270,9,2023
2023-09-10,Pasir Panjang T1-2,30,27,35.6,0.029,19224,9,2023
2023-09-10,Pasir Panjang T3-4,30,26,34.8,0.06,18096,9,2023
2023-09-10,Tuas,38,35,30.4,0.101,21280,9,2023
2023-09-11,Tanjong Pagar,18,16,31.8,0.04,10176,9,2023
2023-09-11,Keppel,24,23,31.6,0.098,14536,9,2023
2023-09-11,Brani,12,12,34.7,0.077,8328,9,2023
2023-09-11,Pasir Panjang T1-2,30,28,33.2,0.031,18592,9,2023
2023-09-11,Pasir Panjang T3-4,30,29,34.2,0.025,19836,9,2023
2023-09-11,Tuas,38,34,23.8,0.115,16184,9,2023
2023-09-12,Tanjong Pagar,18,14,30.7,0.073,8596,9,2023
2023-09-12,Keppel,24,20,30.3,0.084,12120,9,2023
2023-09-12,Brani,12,9,33.7,0.082,6066,9,2023
2023-09-12,Pasir Panjang T1-2,30,26,32.2,0.089,16744,9,2023
2023-09-12,Pasir Panjang T3-4,30,28,24.0,0.066,13440,9,2023
2023-09-12,Tuas,38,36,31.5,0.07,22680,9,2023
2023-09-13,Tanjong Pagar,18,15,35.2,0.021,10560,9,2023
2023-09-13,Keppel,24,20,25.7,0.11,10280,9,2023
2023-09-13,Brani,12,8,31.9,0.077,5104,9,2023
2023-09-13,Pasir Panjang T1-2,30,26,23.9,0.073,12428,9,2023
2023-09-13,Pasir Panjang T3-4,30,27,33.6,0.026,18144,9,2023
2023-09-13,Tuas,38,36,27.5,0.096,19800,9,2023
2023-09-14,Tanjong Pagar,18,15,30.1,0.111,9030,9,2023
2023-09-14,Keppel,24,23,35.8,0.049,16468,9,2023
2023-09-14,Brani,12,9,27.4,0.12,4932,9,2023
2023-09-14,Pasir Panjang T1-2,30,27,24.3,0.075,13122,9,2023
2023-09-14,Pasir Panjang T3-4,30,30,24.5,0.077,14700,9,2023
2023-09-14,Tuas,38,34,32.2,0.109,21896,9,2023
2023-09-15,Tanjong Pagar,18,16,31.2,0.107,9984,9,2023
2023-09-15,Keppel,24,22,24.3,0.099,10692,9,2023
2023-09-15,Brani,12,11,24.5,0.032,5390,9,2023
2023-09-15,Pasir Panjang T1-2,30,26,30.0,0.109,15600,9,2023
2023-09-15,Pasir Panjang T3-4,30,26,31.6,0.104,16432,9,2023
2023-09-15,Tuas,38,34,28.0,0.028,19040,9,2023
2023-09-16,Tanjong Pagar,18,16,24.5,0.067,7840,9,2023
2023-09-16,Keppel,24,22,33.6,0.11,14784,9,2023
2023-09-16,Brani,12,12,27.9,0.065,6695,9,2023
2023-09-16,Pasir Panjang T1-2,30,29,26.6,0.023,15428,9,2023
2023-09-16,Pasir Panjang T3-4,30,30,26.8,0.054,16080,9,2023
2023-09-16,Tuas,38,37,30.8,0.082,22792,9,2023
2023-09-17,Tanjong Pagar,18,18,25.6,0.031,9216,9,2023
2023-09-17,Keppel,24,21,34.7,0.023,14574,9,2023
2023-09-17,Brani,12,10,26.4,0.054,5280,9,2023
2023-09-17,Pasir Panjang T1-2,30,30,29.4,0.089,17640,9,2023
2023-09-17,Pasir Panjang T3-4,30,30,33.6,0.093,20160,9,2023
2023-09-17,Tuas,38,34,29.7,0.073,20196,9,2023
2023-09-18,Tanjong Pagar,18,15,28.9,0.053,8670,9,2023
2023-09-18,Keppel,24,20,28.1,0.116,11240,9,2023
2023-09-18,Brani,12,10,30.1,0.046,6020,9,2023
2023-09-18,Pasir Panjang T1-2,30,30,26.7,0.092,16020,9,2023
2023-09-18,Pasir Panjang T3-4,30,29,24.2,0.111,14036,9,2023
2023-09-18,Tuas,38,38,29.9,0.022,22724,9,2023
2023-09-19,Tanjong Pagar,18,18,33.0,0.078,11880,9,2023
2023-09-19,Keppel,24,20,27.1,0.087,10840,9,2023
2023-09-19,Brani,12,10,35.7,0.054,7140,9,2023
2023-09-19,Pasir Panjang T1-2,30,29,32.1,0.077,18618,9,2023
2023-09-19,Pasir Panjang T3-4,30,28,35.4,0.023,19824,9,2023
2023-09-19,Tuas,38,37,28.5,0.041,21090,9,2023
2023-09-20,Tanjong Pagar,18,15,33.4,0.109,10020,9,2023
2023-09-20,Keppel,24,23,33.3,0.088,15318,9,2023
2023-09-20,Brani,12,8,32.6,0.056,5216,9,2023
2023-09-20,Pasir Panjang T1-2,30,27,28.9,0.104,15606,9,2023
2023-09-20,Pasir Panjang T3-4,30,29,31.6,0.11,18328,9,2023
2023-09-20,Tuas,38,36,27.3,0.041,19656,9,2023
2023-09-21,Tanjong Pagar,18,14,30.3,0.086,8484,9,2023
2023-09-21,Keppel,24,23,35.6,0.115,16376,9,2023
2023-09-21,Brani,12,11,29.2,0.063,6424,9,2023
2023-09-21,Pasir Panjang T1-2,30,27,33.9,0.044,18306,9,2023
2023-09-21,Pasir Panjang T3-4,30,26,32.9,0.115,17108,9,2023
2023-09-21,Tuas,38,34,24.4,0.022,16592,9,2023
2023-09-22,Tanjong Pagar,18,14,34.5,0.066,9660,9,2023
2023-09-22,Keppel,24,23,30.3,0.07,13938,9,2023
2023-09-22,Brani,12,10,31.9,0.026,6380,9,2023
2023-09-22,Pasir Panjang T1-2,30,29,29.1,0.045,16878,9,2023
2023-09-22,Pasir Panjang T3-4,30,26,29.2,0.053,15183,9,2023
2023-09-22,Tuas,38,35,25.0,0.054,17500,9,2023
2023-09-23,Tanjong Pagar,18,14,31.1,0.047,8708,9,2023
2023-09-23,Keppel,24,23,33.9,0.112,15593,9,2023
2023-09-23,Brani,12,9,32.9,0.023,5921,9,2023
2023-09-23,Pasir Panjang T1-2,30,27,35.4,0.027,19116,9,2023
2023-09-23,Pasir Panjang T3-4,30,27,30.0,0.053,16200,9,2023
2023-09-23,Tuas,38,38,35.8,0.097,27207,9,2023
2023-09-24,Tanjong Pagar,18,16,31.9,0.086,10208,9,2023
2023-09-24,Keppel,24,23,31.2,0.101,14352,9,2023
2023-09-24,Brani,12,11,24.5,0.073,5390,9,2023
2023-09-24,Pasir Panjang T1-2,30,27,34.7,0.08,18738,9,2023
2023-09-24,Pasir Panjang T3-4,30,28,33.1,0.089,18536,9,2023
2023-09-24,Tuas,38,37,25.0,0.043,18500,9,2023
2023-09-25,Tanjong Pagar,18,17,34.0,0.089,11560,9,2023
2023-09-25,Keppel,24,21,32.2,0.047,13524,9,2023
2023-09-25,Brani,12,9,31.6,0.098,5688,9,2023
2023-09-25,Pasir Panjang T1-2,30,29,35.5,0.108,20590,9,2023
2023-09-25,Pasir Panjang T3-4,30,28,30.5,0.115,17080,9,2023
2023-09-25,Tuas,38,37,27.9,0.065,20646,9,2023
2023-09-26,Tanjong Pagar,18,17,32.7,0.074,11118,9,2023
2023-09-26,Keppel,24,21,28.6,0.043,12012,9,2023
2023-09-26,Brani,12,12,31.0,0.09,7440,9,2023
2023-09-26,Pasir Panjang T1-2,30,28,34.8,0.061,19487,9,2023
2023-09-26,Pasir Panjang T3-4,30,28,32.8,0.061,18367,9,2023
2023-09-26,Tuas,38,35,31.0,0.086,21700,9,2023
2023-09-27,Tanjong Pagar,18,14,32.8,0.112,9183,9,2023
2023-09-27,Keppel,24,20,25.3,0.087,10120,9,2023
2023-09-27,Brani,12,11,26.2,0.035,5764,9,2023
2023-09-27,Pasir Panjang T1-2,30,28,24.8,0.021,13888,9,2023
2023-09-27,Pasir Panjang T3-4,30,29,28.7,0.072,16646,9,2023
2023-09-27,Tuas,38,35,35.9,0.035,25130,9,2023
2023-09-28,Tanjong Pagar,18,18,35.4,0.102,12743,9,2023
2023-09-28,Keppel,24,23,27.4,0.063,12603,9,2023
2023-09-28,Brani,12,12,33.3,0.039,7991,9,2023
2023-09-28,Pasir Panjang T1-2,30,28,27.8,0.064,15568,9,2023
2023-09-28,Pasir Panjang T3-4,30,28,32.1,0.066,17976,9,2023
2023-09-28,Tuas,38,37,32.1,0.025,23754,9,2023
2023-09-29,Tanjong Pagar,18,18,32.2,0.03,11592,9,2023
2023-09-29,Keppel,24,22,32.1,0.091,14124,9,2023
2023-09-29,Brani,12,9,35.7,0.11,6426,9,2023
2023-09-29,Pasir Panjang T1-2,30,29,34.1,0.028,19778,9,2023
2023-09-29,Pasir Panjang T3-4,30,30,34.5,0.077,20700,9,2023
2023-09-29,Tuas,38,38,33.2,0.099,25232,9,2023
2023-09-30,Tanjong Pagar,18,14,32.0,0.082,8960,9,2023
2023-09-30,Keppel,24,24,30.3,0.094,14544,9,2023
2023-09-30,Brani,12,9,29.5,0.067,5310,9,2023
2023-09-30,Pasir Panjang T1-2,30,30,34.5,0.05,20700,9,2023
2023-09-30,Pasir Panjang T3-4,30,30,24.3,0.066,14580,9,2023
2023-09-30,Tuas,38,34,24.4,0.12,16592,9,2023
2023-10-01,Tanjong Pagar,18,18,26.7,0.053,9612,10,2023
2023-10-01,Keppel,24,23,28.3,0.028,13018,10,2023
2023-10-01,Brani,12,12,23.0,0.091,5520,10,2023
2023-10-01,Pasir Panjang T1-2,30,27,23.6,0.041,12744,10,2023
2023-10-01,Pasir Panjang T3-4,30,26,29.0,0.077,15080,10,2023
2023-10-01,Tuas,38,37,32.0,0.12,23680,10,2023
2023-10-02,Tanjong Pagar,18,14,28.6,0.082,8008,10,2023
2023-10-02,Keppel,24,21,30.7,0.021,12893,10,2023
2023-10-02,Brani,12,12,31.7,0.03,7608,10,2023
2023-10-02,Pasir Panjang T1-2,30,26,31.4,0.087,16328,10,2023
2023-10-02,Pasir Panjang T3-4,30,28,29.2,0.102,16352,10,2023
2023-10-02,Tuas,38,38,28.1,0.112,21356,10,2023
2023-10-03,Tanjong Pagar,18,14,29.8,0.109,8344,10,2023
2023-10-03,Keppel,24,20,29.6,0.101,11840,10,2023
2023-10-03,Brani,12,10,28.3,0.08,5660,10,2023
2023-10-03,Pasir Panjang T1-2,30,28,34.8,0.11,19487,10,2023
2023-10-03,Pasir Panjang T3-4,30,27,29.9,0.069,16146,10,2023
2023-10-03,Tuas,38,37,28.5,0.114,21090,10,2023
2023-10-04,Tanjong Pagar,18,16,26.5,0.111,8480,10,2023
2023-10-04,Keppel,24,23,24.0,0.032,11040,10,2023
2023-10-04,Brani,12,8,29.5,0.053,4720,10,2023
2023-10-04,Pasir Panjang T1-2,30,29,29.1,0.068,16878,10,2023
2023-10-04,Pasir Panjang T3-4,30,28,25.7,0.093,14392,10,2023
2023-10-04,Tuas,38,37,30.9,0.021,22866,10,2023
2023-10-05,Tanjong Pagar,18,17,24.0,0.069,8160,10,2023
2023-10-05,Keppel,24,22,26.8,0.072,11792,10,2023
2023-10-05,Brani,12,11,28.4,0.057,6248,10,2023
2023-10-05,Pasir Panjang T1-2,30,27,33.1,0.059,17874,10,2023
2023-10-05,Pasir Panjang T3-4,30,28,32.9,0.085,18424,10,2023
2023-10-05,Tuas,38,36,25.3,0.1,18216,10,2023
2023-10-06,Tanjong Pagar,18,17,29.7,0.078,10098,10,2023
2023-10-06,Keppel,24,23,30.6,0.068,14076,10,2023
2023-10-06,Brani,12,8,28.6,0.037,4576,10,2023
2023-10-06,Pasir Panjang T1-2,30,26,34.4,0.119,17888,10,2023
2023-10-06,Pasir Panjang T3-4,30,29,33.6,0.037,19488,10,2023
2023-10-06,Tuas,38,38,26.7,0.057,20292,10,2023
2023-10-07,Tanjong Pagar,18,17,31.3,0.045,10642,10,2023
2023-10-07,Keppel,24,22,30.3,0.093,13332,10,2023
2023-10-07,Brani,12,12,34.7,0.067,8328,10,2023
2023-10-07,Pasir Panjang T1-2,30,27,33.5,0.06,18090,10,2023
2023-10-07,Pasir Panjang T3-4,30,26,33.7,0.048,17524,10,2023
2023-10-07,Tuas,38,36,24.8,0.115,17856,10,2023
2023-10-08,Tanjong Pagar,18,15,27.4,0.07,8220,10,2023
2023-10-08,Keppel,24,22,30.0,0.093,13200,10,2023
2023-10-08,Brani,12,8,27.1,0.067,4336,10,2023
2023-10-08,Pasir Panjang T1-2,30,30,24.3,0.1,14580,10,2023
2023-10-08,Pasir Panjang T3-4,30,30,26.5,0.09,15900,10,2023
2023-10-08,Tuas,38,35,31.7,0.02,22190,10,2023
2023-10-09,Tanjong Pagar,18,14,27.0,0.097,7560,10,2023
2023-10-09,Keppel,24,24,28.9,0.046,13871,10,2023
2023-10-09,Brani,12,8,27.7,0.114,4432,10,2023
2023-10-09,Pasir Panjang T1-2,30,30,34.0,0.06,20400,10,2023
2023-10-09,Pasir Panjang T3-4,30,30,32.2,0.035,19320,10,2023
2023-10-09,Tuas,38,37,29.7,0.07,21977,10,2023
2023-10-10,Tanjong Pagar,18,18,33.9,0.052,12203,10,2023
2023-10-10,Keppel,24,20,35.7,0.059,14280,10,2023
2023-10-10,Brani,12,8,30.7,0.099,4912,10,2023
2023-10-10,Pasir Panjang T1-2,30,26,31.0,0.026,16120,10,2023
2023-10-10,Pasir Panjang T3-4,30,28,32.6,0.04,18256,10,2023
2023-10-10,Tuas,38,37,32.8,0.025,24272,10,2023
2023-10-11,Tanjong Pagar,18,16,27.8,0.074,8896,10,2023
2023-10-11,Keppel,24,23,27.4,0.069,12603,10,2023
2023-10-11,Brani,12,10,23.4,0.11,4680,10,2023
2023-10-11,Pasir Panjang T1-2,30,29,29.0,0.065,16820,10,2023
2023-10-11,Pasir Panjang T3-4,30,27,35.6,0.095,19224,10,2023
2023-10-11,Tuas,38,36,33.9,0.051,24407,10,2023
2023-10-12,Tanjong Pagar,18,14,29.9,0.115,8372,10,2023
2023-10-12,Keppel,24,24,25.5,0.112,12240,10,2023
2023-10-12,Brani,12,11,29.0,0.033,6380,10,2023
2023-10-12,Pasir Panjang T1-2,30,26,33.3,0.043,17316,10,2023
2023-10-12,Pasir Panjang T3-4,30,29,26.2,0.11,15196,10,2023
2023-10-12,Tuas,38,35,33.5,0.076,23450,10,2023
2023-10-13,Tanjong Pagar,18,17,25.9,0.078,8806,10,2023
2023-10-13,Keppel,24,23,28.7,0.059,13202,10,2023
2023-10-13,Brani,12,12,25.2,0.034,6048,10,2023
2023-10-13,Pasir Panjang T1-2,30,28,31.9,0.053,17864,10,2023
2023-10-13,Pasir Panjang T3-4,30,28,30.7,0.058,17192,10,2023
2023-10-13,Tuas,38,34,25.5,0.11,17340,10,2023
2023-10-14,Tanjong Pagar,18,17,35.6,0.118,12104,10,2023
2023-10-14,Keppel,24,23,23.5,0.109,10810,10,2023
2023-10-14,Brani,12,8,27.2,0.118,4352,10,2023
2023-10-14,Pasir Panjang T1-2,30,28,35.9,0.074,20104,10,2023
2023-10-14,Pasir Panjang T3-4,30,29,27.0,0.074,15660,10,2023
2023-10-14,Tuas,38,35,30.5,0.065,21350,10,2023
2023-10-15,Tanjong Pagar,18,18,27.5,0.105,9900,10,2023
2023-10-15,Keppel,24,22,30.2,0.057,13288,10,2023
2023-10-15,Brani,12,9,32.8,0.093,5904,10,2023
2023-10-15,Pasir Panjang T1-2,30,30,24.0,0.048,14400,10,2023
2023-10-15,Pasir Panjang T3-4,30,29,24.5,0.023,14210,10,2023
2023-10-15,Tuas,38,36,26.4,0.066,19008,10,2023
2023-10-16,Tanjong Pagar,18,16,34.2,0.097,10944,10,2023
2023-10-16,Keppel,24,21,33.3,0.036,13986,10,2023
2023-10-16,Brani,12,11,35.7,0.062,7854,10,2023
2023-10-16,Pasir Panjang T1-2,30,30,29.7,0.063,17820,10,2023
2023-10-16,Pasir Panjang T3-4,30,27,25.6,0.053,13824,10,2023
2023-10-16,Tuas,38,35,27.6,0.03,19320,10,2023
2023-10-17,Tanjong Pagar,18,16,31.1,0.082,9952,10,2023
2023-10-17,Keppel,24,20,25.3,0.045,10120,10,2023
2023-10-17,Brani,12,12,31.7,0.115,7608,10,2023
2023-10-17,Pasir Panjang T1-2,30,28,34.9,0.051,19544,10,2023
2023-10-17,Pasir Panjang T3-4,30,26,27.9,0.108,14508,10,2023
2023-10-17,Tuas,38,35,25.7,0.096,17990,10,2023
2023-10-18,Tanjong Pagar,18,14,29.8,0.066,8344,10,2023
2023-10-18,Keppel,24,21,32.5,0.087,13650,10,2023
2023-10-18,Brani,12,11,30.6,0.082,6732,10,2023
2023-10-18,Pasir Panjang T1-2,30,28,33.7,0.049,18872,10,2023
2023-10-18,Pasir Panjang T3-4,30,28,31.2,0.117,17472,10,2023
2023-10-18,Tuas,38,36,33.0,0.098,23760,10,2023
2023-10-19,Tanjong Pagar,18,15,32.2,0.03,9660,10,2023
2023-10-19,Keppel,24,20,23.6,0.064,9440,10,2023
2023-10-19,Brani,12,8,32.9,0.04,5264,10,2023
2023-10-19,Pasir Panjang T1-2,30,29,26.0,0.104,15080,10,2023
2023-10-19,Pasir Panjang T3-4,30,29,32.2,0.037,18676,10,2023
2023-10-19,Tuas,38,37,34.9,0.109,25826,10,2023
2023-10-20,Tanjong Pagar,18,14,31.8,0.107,8904,10,2023
2023-10-20,Keppel,24,21,32.9,0.072,13818,10,2023
2023-10-20,Brani,12,11,25.8,0.046,5676,10,2023
2023-10-20,Pasir Panjang T1-2,30,26,25.3,0.09,13156,10,2023
2023-10-20,Pasir Panjang T3-4,30,30,25.4,0.057,15240,10,2023
2023-10-20,Tuas,38,35,23.7,0.098,16590,10,2023
2023-10-21,Tanjong Pagar,18,14,31.7,0.02,8876,10,2023
2023-10-21,Keppel,24,23,25.2,0.116,11592,10,2023
2023-10-21,Brani,12,8,28.1,0.086,4496,10,2023
2023-10-21,Pasir Panjang T1-2,30,29,23.8,0.085,13804,10,2023
2023-10-21,Pasir Panjang T3-4,30,28,25.2,0.061,14112,10,2023
2023-10-21,Tuas,38,38,27.2,0.041,20672,10,2023
2023-10-22,Tanjong Pagar,18,17,35.4,0.072,12036,10,2023
2023-10-22,Keppel,24,22,23.3,0.098,10252,10,2023
2023-10-22,Brani,12,11,32.6,0.117,7172,10,2023
2023-10-22,Pasir Panjang T1-2,30,29,34.4,0.069,19952,10,2023
2023-10-22,Pasir Panjang T3-4,30,26,23.7,0.084,12323,10,2023
2023-10-22,Tuas,38,36,27.8,0.094,20016,10,2023
2023-10-23,Tanjong Pagar,18,18,28.7,0.078,10332,10,2023
2023-10-23,Keppel,24,22,26.7,0.061,11748,10,2023
2023-10-23,Brani,12,12,33.7,0.033,8088,10,2023
2023-10-23,Pasir Panjang T1-2,30,27,31.7,0.033,17118,10,2023
2023-10-23,Pasir Panjang T3-4,30,26,26.6,0.112,13832,10,2023
2023-10-23,Tuas,38,36,30.7,0.077,22104,10,2023
2023-10-24,Tanjong Pagar,18,18,31.1,0.028,11196,10,2023
2023-10-24,Keppel,24,23,30.7,0.1,14122,10,2023
2023-10-24,Brani,12,12,24.7,0.031,5928,10,2023
2023-10-24,Pasir Panjang T1-2,30,30,34.0,0.037,20400,10,2023
2023-10-24,Pasir Panjang T3-4,30,26,31.0,0.053,16120,10,2023
2023-10-24,Tuas,38,34,35.1,0.022,23868,10,2023
2023-10-25,Tanjong Pagar,18,14,24.3,0.095,6804,10,2023
2023-10-25,Keppel,24,22,35.9,0.094,15796,10,2023
2023-10-25,Brani,12,9,23.7,0.023,4266,10,2023
2023-10-25,Pasir Panjang T1-2,30,27,32.1,0.085,17334,10,2023
2023-10-25,Pasir Panjang T3-4,30,28,34.8,0.032,19487,10,2023
2023-10-25,Tuas,38,37,33.5,0.087,24790,10,2023
2023-10-26,Tanjong Pagar,18,15,23.9,0.062,7170,10,2023
2023-10-26,Keppel,24,22,26.1,0.101,11484,10,2023
2023-10-26,Brani,12,10,28.8,0.094,5760,10,2023
2023-10-26,Pasir Panjang T1-2,30,29,27.8,0.072,16124,10,2023
2023-10-26,Pasir Panjang T3-4,30,27,30.0,0.115,16200,10,2023
2023-10-26,Tuas,38,34,34.9,0.067,23732,10,2023
2023-10-27,Tanjong Pagar,18,15,26.2,0.102,7860,10,2023
2023-10-27,Keppel,24,22,24.2,0.12,10648,10,2023
2023-10-27,Brani,12,10,27.5,0.085,5500,10,2023
2023-10-27,Pasir Panjang T1-2,30,29,34.5,0.097,20010,10,2023
2023-10-27,Pasir Panjang T3-4,30,26,29.6,0.074,15392,10,2023
2023-10-27,Tuas,38,34,29.6,0.028,20128,10,2023
2023-10-28,Tanjong Pagar,18,14,34.3,0.036,9603,10,2023
2023-10-28,Keppel,24,20,25.8,0.058,10320,10,2023
2023-10-28,Brani,12,11,27.2,0.043,5984,10,2023
2023-10-28,Pasir Panjang T1-2,30,30,35.9,0.108,21540,10,2023
2023-10-28,Pasir Panjang T3-4,30,30,29.7,0.074,17820,10,2023
2023-10-28,Tuas,38,34,29.1,0.052,19788,10,2023
2023-10-29,Tanjong Pagar,18,15,27.9,0.097,8370,10,2023
2023-10-29,Keppel,24,23,23.6,0.046,10856,10,2023
2023-10-29,Brani,12,11,23.3,0.043,5126,10,2023
2023-10-29,Pasir Panjang T1-2,30,27,31.8,0.037,17172,10,2023
2023-10-29,Pasir Panjang T3-4,30,30,35.8,0.07,21480,10,2023
2023-10-29,Tuas,38,37,25.4,0.079,18796,10,2023
2023-10-30,Tanjong Pagar,18,17,23.4,0.071,7955,10,2023
2023-10-30,Keppel,24,21,31.0,0.03,13020,10,2023
2023-10-30,Brani,12,8,30.4,0.053,4864,10,2023
2023-10-30,Pasir Panjang T1-2,30,27,32.6,0.022,17604,10,2023
2023-10-30,Pasir Panjang T3-4,30,30,35.3,0.103,21180,10,2023
2023-10-30,Tuas,38,36,33.8,0.033,24336,10,2023
2023-10-31,Tanjong Pagar,18,14,32.3,0.095,9043,10,2023
2023-10-31,Keppel,24,20,25.7,0.048,10280,10,2023
2023-10-31,Brani,12,12,27.9,0.09,6695,10,2023
2023-10-31,Pasir Panjang T1-2,30,29,28.9,0.113,16762,10,2023
2023-10-31,Pasir Panjang T3-4,30,28,31.4,0.022,17584,10,2023
2023-10-31,Tuas,38,37,35.1,0.077,25974,10,2023
2023-11-01,Tanjong Pagar,18,14,30.9,0.094,8652,11,2023
2023-11-01,Keppel,24,20,35.3,0.051,14120,11,2023
2023-11-01,Brani,12,9,32.7,0.114,5886,11,2023
2023-11-01,Pasir Panjang T1-2,30,27,35.7,0.075,19278,11,2023
2023-11-01,Pasir Panjang T3-4,30,29,25.5,0.021,14790,11,2023
2023-11-01,Tuas,38,35,34.3,0.116,24010,11,2023
2023-11-02,Tanjong Pagar,18,14,33.1,0.083,9268,11,2023
2023-11-02,Keppel,24,23,34.5,0.054,15870,11,2023
2023-11-02,Brani,12,12,24.6,0.095,5904,11,2023
2023-11-02,Pasir Panjang T1-2,30,28,34.6,0.028,19376,11,2023
2023-11-02,Pasir Panjang T3-4,30,29,32.6,0.035,18908,11,2023
2023-11-02,Tuas,38,35,27.2,0.024,19040,11,2023
2023-11-03,Tanjong Pagar,18,18,35.5,0.063,12780,11,2023
2023-11-03,Keppel,24,21,28.3,0.117,11886,11,2023
2023-11-03,Brani,12,8,24.2,0.115,3872,11,2023
2023-11-03,Pasir Panjang T1-2,30,29,31.7,0.088,18386,11,2023
2023-11-03,Pasir Panjang T3-4,30,29,26.8,0.118,15544,11,2023
2023-11-03,Tuas,38,37,33.3,0.035,24642,11,2023
2023-11-04,Tanjong Pagar,18,18,23.7,0.021,8532,11,2023
2023-11-04,Keppel,24,22,31.8,0.051,13992,11,2023
2023-11-04,Brani,12,9,33.0,0.06,5940,11,2023
2023-11-04,Pasir Panjang T1-2,30,27,32.2,0.092,17388,11,2023
2023-11-04,Pasir Panjang T3-4,30,30,28.3,0.068,16980,11,2023
2023-11-04,Tuas,38,37,28.4,0.049,21016,11,2023
2023-11-05,Tanjong Pagar,18,18,24.2,0.026,8712,11,2023
2023-11-05,Keppel,24,20,26.9,0.074,10760,11,2023
2023-11-05,Brani,12,11,25.9,0.051,5698,11,2023
2023-11-05,Pasir Panjang T1-2,30,29,35.3,0.066,20474,11,2023
2023-11-05,Pasir Panjang T3-4,30,26,31.9,0.096,16588,11,2023
2023-11-05,Tuas,38,36,27.3,0.063,19656,11,2023
2023-11-06,Tanjong Pagar,18,14,31.2,0.115,8736,11,2023
2023-11-06,Keppel,24,21,25.7,0.118,10793,11,2023
2023-11-06,Brani,12,11,34.9,0.078,7678,11,2023
2023-11-06,Pasir Panjang T1-2,30,29,31.4,0.096,18212,11,2023
2023-11-06,Pasir Panjang T3-4,30,26,33.4,0.087,17368,11,2023
2023-11-06,Tuas,38,36,32.2,0.077,23184,11,2023
2023-11-07,Tanjong Pagar,18,15,34.8,0.115,10440,11,2023
2023-11-07,Keppel,24,21,24.1,0.05,10122,11,2023
2023-11-07,Brani,12,11,25.8,0.023,5676,11,2023
2023-11-07,Pasir Panjang T1-2,30,26,26.5,0.097,13780,11,2023
2023-11-07,Pasir Panjang T3-4,30,26,33.7,0.074,17524,11,2023
